src_cde_id	match_cde_id_1	match_cde_id_2	match_cde_id_3	match_cde_id_4	match_cde_id_5	match_cde_id_6	match_cde_id_7	match_cde_id_8	match_cde_id_9	match_cde_id_10	match_cde_concept_text_1	match_cde_concept_text_2	match_cde_concept_text_3	match_cde_concept_text_4	match_cde_concept_text_5	match_cde_concept_text_6	match_cde_concept_text_7	match_cde_concept_text_8	match_cde_concept_text_9	match_cde_concept_text_10	match_distance_1	match_distance_2	match_distance_3	match_distance_4	match_distance_5	match_distance_6	match_distance_7	match_distance_8	match_distance_9	match_distance_10	match_position	is_match
3438568	2211712	2194583	7765091	2433972	2003749	2433974	2692954	3688487	3688491	3688489	New Primary Carcinoma Location	Site of primary tumor Scan Performed	New Tumor Event Information Number of Primary Tumors in this Location	Second Primary Malignant Neoplasm Anatomic Location	Second Primary Malignant Neoplasm Anatomic Location	Second Primary Malignant Neoplasm Anatomic Location	Second Primary Malignant Neoplasm Anatomic Location	Malignant Neoplasm Carcinoid Tumor Primary Location	Malignant Neoplasm Carcinoid Tumor Primary Location	Malignant Neoplasm Carcinoid Tumor Primary Location	0.15587228536605835	0.19423997402191162	0.23700058460235596	0.23978066444396973	0.23978066444396973	0.23978066444396973	0.23978066444396973	0.24166131019592285	0.24166131019592285	0.24166131019592285	0	0
3438569	3438569	3438568	6005095	2967292	2967294	2967296	3086004	7982840	7991729	5477565	Osteosarcoma Primary Neoplasm Specified Anatomic Site	Osteosarcoma Primary Neoplasm Anatomic Site	Derivation Cancer Model Osteosarcoma Tissue Anatomic Site	Primary Malignant Neoplasm Anatomic Site	Primary Malignant Neoplasm Anatomic Site	Primary Malignant Neoplasm Anatomic Site	Primary Malignant Neoplasm Anatomic Site	Lesion Relevance Osteosarcoma Excision	Imaging Procedure Characteristic For Osteosarcoma Present	Primary Or Metastatic Sarcoma Anatomic Site	0.07342243194580078	0.08034312725067139	0.2576547861099243	0.27903538942337036	0.27903538942337036	0.27903538942337036	0.27903538942337036	0.3048431873321533	0.31172478199005127	0.3211556077003479	1	1
827	2194583	2614672	10559062	2615485	2767	2211712	1139	61390	2433972	2003749	Site of primary tumor Scan Performed	Primary Neoplasm Location	Primary Neoplasm Location	Primary Neoplasm Location	Primary Neoplasm Location	New Primary Carcinoma Location	Malignant Neoplasm Primary Location	Malignant Neoplasm Primary Location	Second Primary Malignant Neoplasm Anatomic Location	Second Primary Malignant Neoplasm Anatomic Location	0.2330303192138672	0.29511559009552	0.29511559009552	0.29511559009552	0.29511559009552	0.3020328879356384	0.3137000799179077	0.3137000799179077	0.31826573610305786	0.31826573610305786	0	0
2182367	2182246	11248860	2182367	7460846	7751798	2194583	13378757	3906040	3438569	8032524	Bone Sarcoma Primary Location	Tumor/Lesion Identification Supplemental Qualifiers Dataset Bone Long Location	Sarcoma Bone Location	Sarcoma Bone Location	Sarcoma Bone Location	Site of primary tumor Scan Performed	Disease or Disorder Metastasis Site within Bone	Primary Neoplasm Bone Assessment	Osteosarcoma Primary Neoplasm Specified Anatomic Site	Primary Neoplasm Surgical Site	0.22512298822402954	0.296968936920166	0.3040739893913269	0.3040739893913269	0.3040739893913269	0.32513999938964844	0.32929545640945435	0.3313872814178467	0.3552047610282898	0.3558245301246643	3	1
3438577	2608374	3167978	3167977	3167965	4377674	6931138	4461953	3438577	3250693	6659630	Surgical Procedure Type	Definitive Surgical Procedure Performed	Definitive Surgical Procedure Performed	Definitive Surgical Procedure Performed	Definitive Surgical Procedure Performed	Definitive Surgical Procedure Performed	Definitive Surgical Procedure Performed	Surgical Procedure Definitive Treatment Performed	Other Surgical Procedure	Other Surgical Procedure	0.19021379947662354	0.19173532724380493	0.19173532724380493	0.19173532724380493	0.19173532724380493	0.19173532724380493	0.19173532724380493	0.22797757387161255	0.2504315972328186	0.2504315972328186	8	1
3438578	4383034	2001747	2503764	7587988	5004278	6119059	6119058	6119060	6119061	6931133	Relapse Progression Neoplasm Location	Cancer Progression Other Anatomic Site	Relapse Progression Neoplasm Observed	Malignant Neoplasm Relapse Progression Location	Malignant Neoplasm Relapse Progression Location	Tumor Progression Present	Tumor Progression Present	Tumor Progression Present	Tumor Progression Present	Tumor Progression Present	0.27662789821624756	0.2860245704650879	0.2873404622077942	0.2915889620780945	0.2915889620780945	0.2933811545372009	0.2933811545372009	0.2933811545372009	0.2933811545372009	0.2933811545372009	0	0
3442092	2188441	2735776	4363553	5945705	3233362	2584114	2453611	2007798	2190415	11341616	Primary Anatomic Site Disease or Disorder	Primary Anatomic Site Disease or Disorder	Primary Anatomic Site Disease or Disorder	Primary Anatomic Site Disease or Disorder	Primary Anatomic Site Disease or Disorder	Primary Anatomic Site Disease or Disorder	Primary Anatomic Site Disease or Disorder	Progression Other Anatomic Site	Progression Other Anatomic Site	Disease or Disorder Primary Anatomic Site	0.35459238290786743	0.35459238290786743	0.35459238290786743	0.35459238290786743	0.35459238290786743	0.35459238290786743	0.35459238290786743	0.3556337356567383	0.3556337356567383	0.3691110610961914	0	0
3442093	16068525	3442096	2466895	3442093	3151760	6943665	2003609	6791950	3761091	3133026	Enrollment Within Timespan Post-Therapy Clinical Study	Primary Enrollment To First Enrollment Recurrent Disease Clinical Study Time Duration	First Complete Remission Duration	Primary Enrollment To First Recurrent Disease Diagnosis Assessment Time Duration	Dead Date Subtraction Enrollment Date Day Duration	Enrollment Subtraction First Pathologic Diagnosis Assessment Time Duration	Relapse Date	Demographics Domain First Study Treatment Time	Clinical Trial Eligibility Criteria Plan Study Activity Repeat Duration	Patient Recurrent Disease Timeline Eligibility Determination	0.35356199741363525	0.35851413011550903	0.378395676612854	0.3863348364830017	0.3976718783378601	0.4035220742225647	0.4151076078414917	0.42338740825653076	0.4278032183647156	0.4295165538787842	4	1
3442096	7147703	3442160	2220120	3175998	2959903	2959904	3442096	3175955	16068525	3151760	Participant Enrollment Day From Anchor Date	Primary Enrollment To Last Patient Communication Contact Time Duration	Protocol Enrollment Sequence	Study Protocol Recruitment Status Date and Time	Observation Activity Study Protocol Document Observation Activity And Enrollment Time Relationship Code	Observation Activity Study Protocol Document Observation Activity And Enrollment Time Relationship Other Text	Primary Enrollment To First Enrollment Recurrent Disease Clinical Study Time Duration	Observation Activity Study Protocol Version And Observation Activity Enrollment Time Relationship Code	Enrollment Within Timespan Post-Therapy Clinical Study	Dead Date Subtraction Enrollment Date Day Duration	0.3579365015029907	0.3667523264884949	0.40668022632598877	0.4327681064605713	0.4334269165992737	0.43400925397872925	0.4351624846458435	0.43968790769577026	0.44707298278808594	0.44709092378616333	7	1
3442097	7147703	3151760	6942801	6942800	6942802	3176012	2194262	2194258	2194260	3176062	Participant Enrollment Day From Anchor Date	Dead Date Subtraction Enrollment Date Day Duration	Enrollment Date	Enrollment Date	Enrollment Date	Schedule Study Activity Status Date and Time	Data Physical Examination Time Period	Data Physical Examination Time Period	Data Physical Examination Time Period	Study Site Accrual Status Date and Time	0.399425745010376	0.4197372794151306	0.42808741331100464	0.42808741331100464	0.42808741331100464	0.46153175830841064	0.46319812536239624	0.46319812536239624	0.46319812536239624	0.46755897998809814	0	0
3442159	3151760	6788286	15748633	15742605	14685895	7147703	12305768	15157382	15157394	14666553	Dead Date Subtraction Enrollment Date Day Duration	Demographics Domain Time of Death	Study Subject Age in Days at Death	Study Subject Age in Days at Enrollment	Participant Date of Last Contact or Death	Participant Enrollment Day From Anchor Date	Study Subject Age in Days at Last Known Survival Status	Person Date and Time of Death	Person Date and Time of Death	Person Date and Time of Death	0.25389784574508667	0.363622784614563	0.4017469882965088	0.417214572429657	0.4294361472129822	0.4298781752586365	0.4311884641647339	0.4336259961128235	0.4336259961128235	0.4336259961128235	0	0
3438584	3438584	3438590	7125101	11636323	5148694	11636316	2722796	2722799	2722712	7626877	Histologic Disease Response Post Neoadjuvant Therapy	Histologic Disease Response Post Neoadjuvant Therapy	Tissue Slide Zero Percent of Necrosis Greater Than or Equal To Thirty Percent Tumor Cell Nuclei Eligible Histologic Type	Tumor/Lesion Identification Supplemental Qualifiers Dataset Tumor Cell Necrosis Actual Percent of Necrosis Availability	Neoadjuvant Therapy Adverse Event Definitely Related to Intervention Dead	Tumor/Lesion Identification Supplemental Qualifiers Dataset Tumor Cell Necrosis Percent of Necrosis	Residual Disease Post Neoadjuvant Therapy Dimension	Residual Disease Post Neoadjuvant Therapy Dimension	Neoadjuvant Therapy Pathology Therapeutic Effect	Histologic Inflammation Severity	0.2637516260147095	0.2637516260147095	0.3690885305404663	0.3883693218231201	0.38857316970825195	0.389176607131958	0.40248632431030273	0.40248632431030273	0.4059979319572449	0.42445361614227295	1	1
3438590	3438584	3438590	2722712	5148694	64176	3083669	6687039	2718481	2718470	13300468	Histologic Disease Response Post Neoadjuvant Therapy	Histologic Disease Response Post Neoadjuvant Therapy	Neoadjuvant Therapy Pathology Therapeutic Effect	Neoadjuvant Therapy Adverse Event Definitely Related to Intervention Dead	Neoadjuvant Therapy Administered	Neoadjuvant Therapy Administered	Neoadjuvant Therapy Administered	Neoadjuvant Therapy Administered	Neoadjuvant Therapy Administered	Neoadjuvant Therapy Administered	0.23804163932800293	0.23804163932800293	0.33186155557632446	0.3686842918395996	0.3715594410896301	0.3715594410896301	0.3715594410896301	0.3715594410896301	0.3715594410896301	0.3715594410896301	2	1
4635671	4635671	7991729	7982840	4928400	3438568	7533501	7992359	3438569	6402096	5725623	Osteosarcoma Recurrent Disease	Imaging Procedure Characteristic For Osteosarcoma Present	Lesion Relevance Osteosarcoma Excision	Neoplasm Osteosarcoma Diagnosis Assessment	Osteosarcoma Primary Neoplasm Anatomic Site	Patient Osteosarcoma Diagnosis Assessment Clinical Trial Eligibility Criteria	Histologic Osteosarcoma Diagnosis Assessment	Osteosarcoma Primary Neoplasm Specified Anatomic Site	Patient Post Initial Therapeutic Procedure Osteosarcoma Cancer Survivor And Negation Recurrent Next Malignant Malignant Eligibility Determination	Patient Post Initial Therapeutic Procedure Osteosarcoma Cancer Survivor And Negation Recurrent Next Malignant Malignant Eligibility Determination	0.16403424739837646	0.29017406702041626	0.2911412715911865	0.30714982748031616	0.30800938606262207	0.3207339644432068	0.3298722505569458	0.3315407633781433	0.34451162815093994	0.34451162815093994	1	1
62615	3173112	3361323	16250489	16250620	2692987	7840115	2007212	2433346	6002274	7124504	Therapeutic Procedure First Course Chemotherapy	Previous Report Chemotherapy Therapeutic Procedure	Therapeutic Procedure First Chemotherapy Administered	Therapeutic Procedure First Chemotherapy Pharmacologic Substance	Therapeutic Procedure First Course Chemotherapy Administration	Chemotherapy Treatment Regimen	Chemotherapy Treatment Regimen	Chemotherapy Treatment Regimen	Chemotherapy Treatment Regimen	Chemotherapy Treatment Regimen	0.3758111596107483	0.37792521715164185	0.38282310962677	0.382964551448822	0.3843057155609131	0.3850235342979431	0.3850235342979431	0.3850235342979431	0.3850235342979431	0.3850235342979431	0	0
797	6945943	797	7348055	2684888	2608160	2608227	2201316	2179684	2182669	2608238	Research Activity Comment	Research Activity Comment	Comment Domain Research Activity Comment	Miscellaneous Text Comment	Observation Activity Relationship Comment Text	Assessment Relationship Comment Text	Comment Description	Comment Description	Comment Description	Disease Response Comment Text	0.24793672561645508	0.24793672561645508	0.27487242221832275	0.32212942838668823	0.342266321182251	0.3494008183479309	0.35311639308929443	0.35311639308929443	0.35311639308929443	0.3554784655570984	2	1
