src_cde_id	match_cde_id_1	match_cde_id_2	match_cde_id_3	match_cde_id_4	match_cde_id_5	match_cde_id_6	match_cde_id_7	match_cde_id_8	match_cde_id_9	match_cde_id_10	match_cde_concept_text_1	match_cde_concept_text_2	match_cde_concept_text_3	match_cde_concept_text_4	match_cde_concept_text_5	match_cde_concept_text_6	match_cde_concept_text_7	match_cde_concept_text_8	match_cde_concept_text_9	match_cde_concept_text_10	match_distance_1	match_distance_2	match_distance_3	match_distance_4	match_distance_5	match_distance_6	match_distance_7	match_distance_8	match_distance_9	match_distance_10	match_position	is_match
3440332	5046524	3440332	6029702	6029703	7090287	7544811	2004255	3287445	3287949	3287446	Neoplasm Clinical Stage Grouping	Neoplasm Clinical Stage Grouping	Neoplasm Stage Prognostic Factor National Program of Cancer Registries Derivation Neoplasm Clinical Neoplasm Stage Group	Neoplasm Stage Prognostic Factor National Program of Cancer Registries Derivation Neoplasm Pathologic Neoplasm Stage Group	Malignant Neoplasm Overall Stage Grouping	Malignant Neoplasm Stage Grouping	Malignant Neoplasm Stage Grouping	Neoplasm Stage Prognostic Factor Collaborative Staging Metastasis Site	Neoplasm Stage Prognostic Factor Collaborative Staging Metastasis Site	Neoplasm Stage Prognostic Factor Collaborative Staging Metastasis Site	0.29397302865982056	0.29397302865982056	0.29870182275772095	0.30282145738601685	0.32024383544921875	0.32076138257980347	0.32076138257980347	0.3434591293334961	0.3434591293334961	0.3434591293334961	2	1
3440328	5210314	6029702	6029703	2668062	5339202	7090287	2783676	6950422	6029704	2900122	Disease or Disorder Neoplasm Stage Negation American Joint Committee on Cancer Identification	Neoplasm Stage Prognostic Factor National Program of Cancer Registries Derivation Neoplasm Clinical Neoplasm Stage Group	Neoplasm Stage Prognostic Factor National Program of Cancer Registries Derivation Neoplasm Pathologic Neoplasm Stage Group	Malignant Neoplasm Identification International Classification of Diseases for Oncology Primary Anatomic Site	Clinical Neoplasm Stage Neoplasm Classification	Malignant Neoplasm Overall Stage Grouping	Primary Neoplasm Neoplasm Stage Identifier	Malignant Neoplasm T Category	Neoplasm Stage Prognostic Factor National Program of Cancer Registries Specified Field	Malignant Neoplasm Clinical Information Group T Category	0.3054159879684448	0.3224121928215027	0.32816892862319946	0.3446614742279053	0.35436636209487915	0.3560178875923157	0.3568424582481384	0.35753440856933594	0.35801565647125244	0.35967642068862915	0	0
3045439	6597549	2783800	3101421	2722309	10672199	3287958	2688817	6847155	7008679	7008678	Distant Metastasis Clinical M Category	Distant Metastasis Identifier	Metastasis Identifier	American Joint Committee on Cancer Publication Version	Union for International Cancer Control TNM Staging System Pathologic Distant Metastasis TNM Finding	Neoplasm Stage Prognostic Factor Collaborative Staging Metastasis Coding	Neoplasm Stage Prognostic Factor Collaborative Staging Metastasis Coding	Clinical Metastatic Diagnosis Specify Site if Documented Distant Metastasis	Tumor Identifier Domain Metastatic Tumor Identifier Location	Tumor Identifier Domain Metastatic Tumor Identifier Location	0.3913925886154175	0.41514068841934204	0.4210604429244995	0.4356426000595093	0.44062215089797974	0.44251883029937744	0.44251883029937744	0.44692039489746094	0.45043402910232544	0.45043402910232544	0	0
3203106	3101903	3203106	2752812	2669318	2688578	3287968	3065858	3045437	2200373	7742845	Neoplasm Stage Identifier	Neoplasm Disease or Disorder Lymph Node Neoplasm Stage	Baseline Neoplasm Stage Identifier	Malignant Neoplasm Identification Neoplasm Anatomic Site Current Code	Neoplasm Stage Prognostic Factor Collaborative Staging Neoplasm Coding	Neoplasm Stage Prognostic Factor Collaborative Staging Neoplasm Coding	Disease or Disorder Lymph Node Neoplasm Stage	Disease or Disorder Lymph Node Neoplasm Stage	Disease or Disorder Lymph Node Neoplasm Stage	Disease or Disorder Lymph Node Neoplasm Stage	0.3771914839744568	0.3796755075454712	0.3941009044647217	0.3953250050544739	0.4001705050468445	0.4001705050468445	0.40137457847595215	0.40137457847595215	0.40137457847595215	0.40137457847595215	2	1
3203222	2669318	2411341	11198939	5210314	2752819	2669324	2900110	10869938	2752812	3101903	Malignant Neoplasm Identification Neoplasm Anatomic Site Current Code	Clinical Neoplasm Stage Disease or Disorder	Clinical Neoplasm Stage Disease or Disorder	Disease or Disorder Neoplasm Stage Negation American Joint Committee on Cancer Identification	Baseline Neoplasm Stage Clinical Study Identifier	Malignant Neoplasm Identification Neoplasm Primary Anatomic Site Code	Malignant Neoplasm Clinical Information Group Identifier	Tumor Identifier Domain Tumor Identifier Location Malignant Neoplasm Description	Baseline Neoplasm Stage Identifier	Neoplasm Stage Identifier	0.3580235242843628	0.374428391456604	0.374428391456604	0.37611669301986694	0.3763570189476013	0.3787764310836792	0.37905246019363403	0.3793219327926636	0.37967532873153687	0.38055646419525146	0	0
3045435	5654660	6635889	6635924	6636048	2722309	7801141	6659640	6633681	4845372	6659342	Breast Cancer TNM Finding v7 American Joint Committee on Cancer T Category Clinical Trial Eligibility Criteria	Tumor Results Domain Tumor Results Sponsor Defined Identifier	Tumor Results Domain Tumor Results Link Identifier	Tumor Results Domain Tumor Results Reference Identifier	American Joint Committee on Cancer Publication Version	Patient AJCC Cancer Staging Manual 8th Edition Melanoma T Category Clinical Trial Eligibility Criteria	Tumor Identifier Domain Tumor Identifier Test Code	Tumor Results Domain Tumor Results Group Identifier	Squamous Cell Carcinoma American Joint Committee on Cancer Stage Confirmation Clinical Trial Eligibility Criteria	Tumor Results Domain Tumor Results Assessment Test Code	0.43062496185302734	0.43440383672714233	0.4411153793334961	0.4457417130470276	0.45021528005599976	0.4519634246826172	0.4523530602455139	0.4530479311943054	0.45312732458114624	0.4553667902946472	0	0
6689577	2722309	2002092	2736847	2480196	2480192	2713368	2608150	977	2513799	2002460	American Joint Committee on Cancer Publication Version	Clinical Study Protocol Southwest Oncology Group Identifier	Clinical Study Document Division of Cancer Prevention Review Send Steering Committee	Clinical Study Protocol Participation Professional Organization or Group National Cancer Institute Identifier	Clinical Study Protocol Participation Professional Organization or Group National Cancer Institute Identifier	Clinical Study Document Send To Steering Committee	Clinical Study Protocol National Cancer Institute Identifier	Clinical Study Protocol National Cancer Institute Identifier	Cancer Research Group Identifier	Clinical Study Protocol American College of Surgeons Oncology Group Identifier	0.21429455280303955	0.4257829189300537	0.4280586242675781	0.4410477876663208	0.4410477876663208	0.4497678875923157	0.4509550929069519	0.4509550929069519	0.4510555863380432	0.4535653591156006	0	0
3114013	6608767	3114013	5205571	5709643	2783620	6841848	3515477	3838126	5776109	5776108	Alcohol Consumption Weekly Usage	Alcohol Consumption Weekly Usage	Alcohol Daily Consumption Duration	Alcohol Consumption Weekly	Alcoholic Beverage Consumption History Per Week Alcoholic Beverage	Alcohol Use History Number of Years When Consumed More than 2 Drinks per Day for Men and More than 1 Drink per Day for Women	Alcohol Abuse History Integer Alcoholic Beverage Per Day Consumption	Greater Than Integer Daily Alcohol Serving Weekly Occurrence	Alcoholic Beverage Past 30 days Quantity Five Or More Daily Use	Alcoholic Beverage Past 30 days Quantity Five Or More Daily Use	0.324718177318573	0.324718177318573	0.34952354431152344	0.352169930934906	0.3596154451370239	0.4023035764694214	0.4148624539375305	0.4351844787597656	0.4376782178878784	0.4376782178878784	2	1
3124961	3279229	3124961	5205571	3515477	6841848	5776103	5776104	3171547	7544297	12345846	Person Daily Alcohol Consumption	Person Daily Alcohol Consumption	Alcohol Daily Consumption Duration	Alcohol Abuse History Integer Alcoholic Beverage Per Day Consumption	Alcohol Use History Number of Years When Consumed More than 2 Drinks per Day for Men and More than 1 Drink per Day for Women	Alcohol Average Daily Use	Alcohol Average Daily Use	Alcohol Average Daily Use	Alcohol Consumption Average Per Day	Alcohol Consumption Average Per Day	0.3206562399864197	0.3206562399864197	0.34069550037384033	0.35511624813079834	0.3748491406440735	0.38817715644836426	0.38817715644836426	0.38817715644836426	0.39120811223983765	0.39120811223983765	2	1
2201918	2784168	2820811	12345840	2783620	2606104	3515477	2784170	6841848	5776109	5776108	Alcoholic Beverage Consumption History Identifier	Alcohol Lifetime Drinking History Dependence And Alcohol Abuse	Alcohol Consumption Lifetime Risk Use	Alcoholic Beverage Consumption History Per Week Alcoholic Beverage	Last Alcohol Consumption Occurrence	Alcohol Abuse History Integer Alcoholic Beverage Per Day Consumption	Alcoholic Beverage Consumption History Without Agent Year Number	Alcohol Use History Number of Years When Consumed More than 2 Drinks per Day for Men and More than 1 Drink per Day for Women	Alcoholic Beverage Past 30 days Quantity Five Or More Daily Use	Alcoholic Beverage Past 30 days Quantity Five Or More Daily Use	0.3132927417755127	0.36273956298828125	0.37431949377059937	0.3841804265975952	0.39141350984573364	0.39368897676467896	0.40130430459976196	0.406508207321167	0.4147888422012329	0.4147888422012329	0	0
16181649	3457767	16181649	4182266	2960970	2838556	7343490	6411551	7069474	2784168	2596700	Person Self-Report Alcoholic Beverage Exposure	Person Self-Report Drinking Status	Patient Alcohol Consumption Alcohol Use Disease or Disorder Identification Test	Person Cumulative Alcohol Exposure	Person Alcohol Exposure	Substance Use Domain Substance Use Reported Name	Substance Use Domain Substance Use Reported Name	Patient Alcohol Dependence Diagnosis Assessment	Alcoholic Beverage Consumption History Identifier	Patient Annual Personal Medical History Alcohol Consumption	0.2632877826690674	0.3289186954498291	0.4218437671661377	0.42230457067489624	0.43215805292129517	0.43801945447921753	0.43801945447921753	0.44586801528930664	0.4496198892593384	0.45887136459350586	2	1
15745091	5615598	5615600	15249998	5432594	5227861	15112175	3192457	15105438	15745091	8178474	Biospecimen Aliquot Microgram Quantity	Biospecimen Analyte Microgram Quantity	Biospecimen Aliquot Reference Biospecimen	Biospecimen Analyte Or Aliquot Extraction Concentration	Biospecimen Plasma And Serum Aliquot Serial Number Identifier	Biospecimen Analyte Quantity	Biospecimen Aliquot	Biospecimen Aliquot	Biospecimen Aliquot Mass	Biospecimen Quantity	0.19836628437042236	0.31039881706237793	0.31858307123184204	0.3198992609977722	0.32484257221221924	0.33286911249160767	0.3344956636428833	0.3344956636428833	0.3379409909248352	0.35193514823913574	9	1
15745088	15745088	5615599	5615598	5227871	15248383	15112178	5615601	15249998	5432594	5615600	Biospecimen Aliquot Volume	Biospecimen Aliquot Milliliter Volume	Biospecimen Aliquot Microgram Quantity	Biospecimen Collection Plasma Aliquot Volume	Biospecimen Analyte Volume	Biospecimen Volume	Biospecimen Analyte Milliliter Volume	Biospecimen Aliquot Reference Biospecimen	Biospecimen Analyte Or Aliquot Extraction Concentration	Biospecimen Analyte Microgram Quantity	0.20236796140670776	0.2379792332649231	0.2635188102722168	0.2741451859474182	0.283206582069397	0.297490656375885	0.30491524934768677	0.32010507583618164	0.324110746383667	0.33370548486709595	1	1
15063661	2513914	2773355	2773354	2773358	2529168	2513915	8003953	2553421	2513804	2423047	Molecular Specimen Identifier	Molecule Specimen Identifier	Molecule Specimen Display Name	Molecule Specimen Name	Specimen Molecular Finding Identifier	Molecular Specimen Type	Molecular Specimen Type	Molecular Specimen Label	Molecular Specimen Requirement Identifier	Type Specimen Identifier	0.3229868412017822	0.33681225776672363	0.3432803153991699	0.3447648286819458	0.36828869581222534	0.3715232014656067	0.3715232014656067	0.37769144773483276	0.39306795597076416	0.3932839035987854	0	0
15248244	5432508	14589997	2939277	5241981	6142394	2756132	2513914	2712159	2711997	2998053	Molecular Analysis Analyte Identifier	Molecular Analysis Identifier	Pharmacologic Substance Simplified Molecular Input Line Entry Specification Code	Molecular Analysis Facility Identifier	Molecular Analysis Analyte	Molecule Small Identifier	Molecular Specimen Identifier	Chromatography Data Identifier	Protein Data Identifier	Investigational New Drug Identifier	0.28110766410827637	0.3273724913597107	0.39488476514816284	0.40615564584732056	0.4316014051437378	0.43410271406173706	0.4354734420776367	0.43694788217544556	0.446109414100647	0.4484923481941223	0	0
15248383	15248383	5615601	5615600	15112175	15112178	15063661	15112420	15248244	15112774	15745088	Biospecimen Analyte Volume	Biospecimen Analyte Milliliter Volume	Biospecimen Analyte Microgram Quantity	Biospecimen Analyte Quantity	Biospecimen Volume	Biospecimen Analyte	Biospecimen Analyte Type	Biospecimen Analyte Type	Biospecimen Analyte Concentration	Biospecimen Aliquot Volume	0.1727590560913086	0.19435888528823853	0.2217578887939453	0.23174577951431274	0.2572811245918274	0.2576044201850891	0.2716357111930847	0.2716357111930847	0.27341461181640625	0.31204915046691895	1	1
6059599	4925534	3176004	2608465	3177173	2752788	3177179	2608353	2752786	3182941	7552051	Anaplastic Lesion Classification	Lesion Description Performed Observation Activity Outcome Lesion Identifier	Lesion Evaluation Identifier	Lesion Description Performed Observation Activity Outcome Identifier	Disease or Disorder Evaluation Details Lesion Type	Lesion Description Performed Observation Activity Outcome Report Date and Time	Lesion Description Identifier	Disease or Disorder Evaluation Details Lesion Anatomic Site	Lesion Description Performed Observation Activity Outcome Comment	Tumor Identifier Domain Appearance New Lesion Indicator Documented	0.2711496949195862	0.3720526695251465	0.37996119260787964	0.38163548707962036	0.3817441463470459	0.3937418460845947	0.39407187700271606	0.3957788348197937	0.4113413095474243	0.4113805890083313	0	0
4925534	4925534	2677079	2679527	12922545	8177537	6819098	3914972	3838571	3838579	14617510	Anaplastic Lesion Classification	Other Malignant Neoplasm Classification	Other Malignant Neoplasm Classification	Neoplasm Tumor Classification	Malignant Neoplasm N Category	Malignant Neoplasm Systematized Nomenclature of Medicine Clinical Terms Primary Anatomic Site	Malignant Neoplasm Systematized Nomenclature of Medicine Clinical Terms Primary Anatomic Site	Solid Neoplasm Classification	Solid Neoplasm Classification	Tumor Identifier Domain New Lesion Identification Lesion Site Description	0.24457132816314697	0.366674542427063	0.366674542427063	0.3880729675292969	0.3916184902191162	0.3932226896286011	0.3932226896286011	0.3933343291282654	0.3933343291282654	0.3950592875480652	1	1
2902402	2902402	2180215	13300654	2180289	2180221	2180612	8024161	3134240	6776720	3101867	Lymphoma B-Symptoms Medical Record Documented	Lymphoma Symptomatic Classification	Medical History Supplemental Qualifiers Dataset Unfavorable Hodgkin Lymphoma Characteristic Present	Lymphoma Initials Response	Lymphoma Initials Response	Lymphoma Classification	Patient WHO Classification of Tumors Integer B Acute Lymphoblastic Leukemia Lymphoblastic Lymphoma Diagnosis Assessment Clinical Trial Eligibility Criteria	Clinical Diagnosis Identifier	Lymphoma Histologic Classification	Pathology Status Display Name	0.3248955011367798	0.435247540473938	0.476123571395874	0.4995253086090088	0.4995253086090088	0.5009087324142456	0.5048532485961914	0.5099015235900879	0.5099847316741943	0.5128027200698853	1	1
5615604	5118565	5615604	5615605	7283817	2180612	6776720	2902417	2180215	3203106	7742845	Lymphoma Clinical Pathologic Ann Arbor Lymphoma Staging System	Lymphoma Clinical Ann Arbor Lymphoma Staging System	Lymphoma Pathologic Ann Arbor Lymphoma Staging System	Ann Arbor Lymphoma Staging System Evaluation Applicable	Lymphoma Classification	Lymphoma Histologic Classification	Lymphoma Neoplasm Stage	Lymphoma Symptomatic Classification	Neoplasm Disease or Disorder Lymph Node Neoplasm Stage	Disease or Disorder Lymph Node Neoplasm Stage	0.23381948471069336	0.23518717288970947	0.2435813546180725	0.2587519884109497	0.3787328600883484	0.38938313722610474	0.40346860885620117	0.4212599992752075	0.425680935382843	0.4505256414413452	2	1
3364582	7604675	3364582	3234303	3233242	6483072	7604669	6272236	6199766	2180215	7556998	Lymphomatous Involvement of Extranodal Site Multiple Site Present	Lymphoma Extranodal Anatomic Site Involvement	Malignant Lymphoma At Diagnosis Assessment Extranodal Anatomic Site Involvement	Malignant Lymphoma At Diagnosis Assessment Extranodal Anatomic Site Involvement	Malignant Lymphoma Extranodal Anatomic Site Involvement	Lymphomatous Involvement of Extranodal Site Testis Present	Brain Or Cerebrospinal Fluid Or Leptomeninges Lymphomatous Involvement of Extranodal Site Occurrence	Extranodal Disease Site	Lymphoma Symptomatic Classification	Lymphomatous Involvement of Extranodal Site Bone Marrow Present	0.2233758568763733	0.26667630672454834	0.28044217824935913	0.28044217824935913	0.29071712493896484	0.3380446434020996	0.3873460292816162	0.43319714069366455	0.4378213882446289	0.4441996216773987	2	1
5615605	5615605	5118565	5615604	7283817	2180612	6776720	2902417	3203106	2180215	14615951	Lymphoma Pathologic Ann Arbor Lymphoma Staging System	Lymphoma Clinical Pathologic Ann Arbor Lymphoma Staging System	Lymphoma Clinical Ann Arbor Lymphoma Staging System	Ann Arbor Lymphoma Staging System Evaluation Applicable	Lymphoma Classification	Lymphoma Histologic Classification	Lymphoma Neoplasm Stage	Neoplasm Disease or Disorder Lymph Node Neoplasm Stage	Lymphoma Symptomatic Classification	Tumor Identifier Domain Lesion Identification Lymph Node	0.20412671566009521	0.2230246663093567	0.24844324588775635	0.2617906928062439	0.3834570050239563	0.40254461765289307	0.426217257976532	0.43224823474884033	0.43759608268737793	0.443403422832489	1	1
6142523	15021759	2613132	16390452	2773095	2722892	2841282	5781369	6261233	2555584	2752703	Laboratory Test Name Performed	Antigen Name	Laboratory Procedure Laboratory Test Sponsor Defined Identifier	Antigen Display Name	Molecular Pathology Laboratory Identifier	Performing Laboratory Name	Performing Laboratory Name	Performing Laboratory Name	Performing Laboratory Name	Generalized Laboratory Procedure Identifier	0.3796542286872864	0.39346063137054443	0.4003056287765503	0.4028807282447815	0.40491777658462524	0.40725958347320557	0.40725958347320557	0.40725958347320557	0.40725958347320557	0.4081535339355469	0	0
1253	3629989	1253	3629992	3629993	3629991	3629990	6390051	13286485	2534842	2916137	Asbestos Exposure	Asbestos Exposure	Asbestos Exposure Year Duration	Asbestos Last Exposure Age	Asbestos First Exposure Age	Asbestos First Exposure Source	Exposure Domain Exposure Reported Name of Treatment	Exposure Domain Exposure Reported Name of Treatment	Carcinogen Exposure Identifier	Toxicology Identifier	0.4137771725654602	0.4137771725654602	0.45627158880233765	0.4752117395401001	0.4755169749259949	0.49106329679489136	0.5072094798088074	0.5072094798088074	0.5317529439926147	0.535546064376831	2	1
12426615	12426615	6380354	2773033	2232809	11529035	2232743	2968029	2754804	2529326	2708070	Nucleotide Sequence Average Read Length	Nucleotide Sequence Read Read Length	Name Convention Maximum Length	Instruction Administered Item Long Name	Sequencing Library Sequence Read Count	Representation Component Administered Item Long Name	Classification Scheme Administered Item Metadata Long Name	Long Programming Parameter Name	Text Measurement Identifier	Text Measurement Identifier	0.50896817445755	0.5353167057037354	0.5462279319763184	0.5469776391983032	0.5548452138900757	0.5663163661956787	0.5719665288925171	0.5724648833274841	0.5771998167037964	0.5771998167037964	1	1
3440216	3440216	3203140	3440212	2590412	2590408	5021631	3440206	3440219	2188179	5105891	Barrett Esophagus Diagnosis Assessment Goblet Cell Present	Barrett Esophagus Diagnosis Assessment	Barrett Esophagus Diagnosis Assessment	Barrett Esophagus Segment Biopsy Procedure Zone	Barrett Esophagus Segment Biopsy Procedure Zone	Barrett Esophagus Extend	Gastroesophageal Reflux Disease Diagnosis Assessment	Esophageal Columnar Cell Mucosa Goblet Cell Present	Diagnostic Procedure Indicator	Cellular Therapy Indication	0.20187824964523315	0.35197871923446655	0.35197871923446655	0.4697117805480957	0.4697117805480957	0.5013947486877441	0.5502657890319824	0.5552802085876465	0.5675071477890015	0.5749993324279785	1	1
15179918	15179918	2552734	7627492	2536962	2536958	2552738	2180115	2738508	3553260	2202125	Disease or Disorder Best Overall Response Assessment	Clinical Study Protocol Administered Item Long Name	Clinical Complete Response Assessment Method	Response Assessment Certification	Response Assessment Certification	Clinical Study Protocol Administered Item Preferred Name	Response Assessment	Response Assessment	Response Assessment	Response Assessment	0.39052724838256836	0.4012528657913208	0.40640318393707275	0.4203488826751709	0.4203488826751709	0.42628777027130127	0.4264051914215088	0.4264051914215088	0.4264051914215088	0.4264051914215088	1	1
